47,47,46,23,23,23,23,23,23,23,23,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,37,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,59,12,0,0,0,0,0,0,0,0,0,0,0,24,25,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,37,47,59,12,0,0,0,0,0,0,0,0,0,0,11,59,12,0,0,0,0,11,46,0,0,0,0,0,0,0,0,0,0,0,
47,47,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,37,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,37,59,12,0,0,0,0,0,0,0,0,0,0,11,59,12,0,0,0,0,11,46,0,0,0,0,0,0,0,0,0,0,0,
47,47,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,15,0,0,0,0,22,22,22,22,22,22,22,22,22,22,0,0,0,0,0,0,0,0,0,22,22,22,22,22,58,3,3,3,4,0,0,0,11,37,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,25,4,0,0,0,0,0,0,0,0,0,0,11,57,12,0,0,0,0,11,46,0,0,0,0,0,0,0,0,0,0,0,
36,36,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,26,0,0,0,0,24,25,36,36,25,36,25,36,25,36,12,0,0,0,0,0,0,0,11,36,25,25,25,36,23,23,23,23,23,0,0,0,11,25,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,3,3,58,3,4,0,0,0,0,0,11,36,12,0,0,0,0,11,46,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,58,3,58,3,3,3,
3,3,12,0,0,0,22,22,22,22,22,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,2,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,3,12,0,0,0,0,0,11,58,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0,0,11,58,12,0,0,0,0,0,0,0,0,0,0,11,59,47,47,47,47,47,
47,47,12,0,0,11,59,47,47,47,47,47,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,46,0,0,0,0,24,25,36,25,25,37,36,36,25,36,36,25,36,36,25,36,25,25,36,25,36,36,36,25,36,47,12,0,0,0,0,0,11,35,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,12,0,0,0,0,11,37,12,0,0,0,0,0,0,0,0,0,0,11,59,47,47,47,47,47,
47,47,12,0,0,11,47,47,47,47,47,47,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,46,0,0,0,0,0,0,0,0,11,59,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,47,12,0,0,0,0,0,11,57,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,12,0,0,0,0,11,57,12,0,0,0,0,0,0,0,0,0,0,11,37,47,47,47,47,47,
47,47,12,0,0,11,47,47,47,47,47,47,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,46,0,0,0,0,0,0,0,0,11,35,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,47,12,0,0,0,0,0,11,57,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,12,0,0,0,0,11,59,58,3,3,58,3,3,58,58,3,3,58,3,59,47,47,47,47,47,
47,47,12,0,0,11,47,47,47,47,47,47,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,46,0,0,0,0,0,0,0,0,11,59,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,47,12,0,0,0,0,0,11,37,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,12,0,0,0,0,0,23,23,23,23,23,23,23,23,23,23,23,23,23,37,47,47,47,47,47,
47,47,12,0,0,11,47,47,47,47,47,47,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,46,0,0,0,0,0,0,0,0,11,57,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,47,12,0,0,0,0,0,11,57,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,37,47,47,47,47,47,
47,47,12,0,0,11,47,47,47,47,47,47,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,46,0,0,0,0,0,0,0,0,11,37,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,47,12,0,0,0,0,0,11,35,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,59,47,47,47,47,47,
47,47,12,0,0,11,47,47,47,47,47,47,57,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,46,0,0,0,0,0,0,0,0,11,37,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,47,12,0,0,0,0,0,11,59,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,59,47,47,47,47,47,
47,47,12,0,0,11,47,47,47,47,47,47,47,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,46,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,47,12,0,0,0,0,0,11,37,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,3,58,58,3,58,3,3,58,3,3,58,3,4,0,0,0,0,0,11,37,47,47,47,47,47,
47,47,12,0,0,11,47,47,47,47,47,47,47,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,47,12,0,0,0,0,0,11,35,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,12,0,0,0,0,11,59,47,47,47,47,47,
47,47,12,0,0,11,47,47,47,47,47,47,47,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,47,12,0,0,0,2,58,3,59,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,12,0,0,0,0,11,59,47,47,47,47,47,
47,47,12,0,0,11,47,47,47,47,47,47,47,57,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,11,47,12,0,0,0,0,0,11,37,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,12,0,0,0,0,11,59,47,47,47,47,47,
47,47,12,0,0,11,47,47,47,47,47,47,47,47,57,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,57,58,58,58,58,58,58,4,0,0,0,0,0,0,0,0,0,0,0,11,35,12,0,0,0,0,0,0,0,11,47,12,0,0,0,0,0,11,59,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,12,0,0,0,0,11,59,47,47,47,47,47,
47,47,12,0,0,11,47,47,47,47,47,47,47,47,47,57,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,36,25,36,25,36,25,37,46,0,0,0,0,0,0,0,0,0,0,0,11,59,12,0,0,0,0,0,0,0,11,47,12,0,0,0,0,0,11,59,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,12,0,0,0,0,11,59,47,47,47,47,47,
47,47,12,0,0,11,47,47,47,47,47,47,47,47,47,47,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,57,12,0,0,0,0,0,0,0,0,0,0,11,57,12,0,0,0,0,0,0,0,11,47,12,0,0,0,0,0,11,37,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,59,47,47,57,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,59,47,47,47,47,47,
47,47,12,0,0,11,47,47,47,47,47,47,47,47,47,47,57,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,37,12,0,0,0,0,0,0,0,0,0,0,11,57,12,0,0,0,0,0,0,0,11,47,12,0,0,0,0,0,11,36,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,47,47,47,47,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,59,47,47,47,47,47,
47,47,12,0,0,11,47,47,47,47,47,47,47,47,47,47,47,12,0,0,0,0,0,0,0,22,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,57,12,0,0,0,0,0,0,0,0,0,0,11,35,12,0,0,0,0,0,0,0,11,47,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,11,47,47,47,47,12,22,0,0,0,0,0,0,0,0,0,0,0,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,59,47,47,47,47,47,
47,47,12,0,0,11,47,47,47,47,47,47,47,47,47,47,47,12,0,0,0,0,0,0,0,13,47,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,37,12,0,0,0,0,0,0,0,0,0,0,11,37,12,0,0,0,0,0,0,0,11,35,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,59,47,47,47,47,47,47,57,12,0,0,0,0,0,0,0,0,0,11,59,57,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,59,47,47,47,47,47,
36,36,12,0,0,11,47,47,47,47,47,47,47,47,47,47,47,12,0,0,0,0,0,0,0,13,47,46,0,0,0,0,0,0,0,0,22,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,15,22,22,22,22,22,22,22,22,22,22,22,22,48,12,0,0,0,0,0,0,0,11,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,11,47,47,47,47,47,47,47,47,12,0,0,0,0,0,0,0,0,0,11,47,47,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,59,47,47,47,47,47,
0,0,0,0,0,11,47,47,47,47,47,47,47,47,47,47,47,12,0,0,0,0,0,0,0,13,47,46,0,0,0,0,0,0,0,0,13,47,15,0,0,0,0,0,0,0,0,22,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,59,35,59,37,57,37,57,57,35,37,37,37,35,59,12,0,0,0,0,0,0,0,11,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,57,12,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,11,47,47,47,47,47,47,47,47,12,0,0,0,0,0,0,0,0,11,59,47,47,57,12,0,0,0,0,0,0,0,0,0,0,0,0,0,11,37,47,47,47,47,47,
0,0,0,0,0,11,47,47,47,47,47,47,47,47,47,47,47,12,0,0,0,0,0,0,0,13,47,46,0,0,0,0,0,0,0,0,13,47,15,0,0,0,0,0,0,0,0,13,47,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,23,23,23,23,23,23,23,23,23,23,23,23,0,0,0,0,0,0,0,0,11,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,59,3,3,3,3,3,3,3,3,3,59,3,58,58,58,58,58,58,58,58,47,47,47,47,47,47,47,47,58,58,58,58,58,58,58,58,58,58,47,47,47,47,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,59,47,47,47,47,47,
0,0,0,0,0,11,47,47,47,47,47,47,47,47,47,47,47,12,0,0,0,0,0,0,0,13,47,46,0,0,0,0,0,0,0,0,13,47,15,0,0,0,0,0,0,0,0,13,47,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,
0,0,0,0,0,11,47,47,47,47,47,47,47,47,47,47,47,12,0,0,0,0,0,0,0,13,47,46,0,0,0,0,0,0,0,0,13,47,15,0,0,0,0,0,0,0,0,13,47,15,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,
0,0,0,0,0,11,47,47,47,47,47,47,47,47,47,47,47,12,0,0,0,0,0,0,0,13,47,46,0,0,0,0,0,0,0,0,13,47,15,0,0,0,0,0,0,0,0,13,47,15,0,0,0,0,0,0,0,0,57,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,57,58,58,58,4,0,0,0,0,0,0,0,0,0,0,0,11,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,
58,58,58,58,58,58,47,47,47,47,47,47,47,47,47,47,47,12,0,0,0,0,0,0,0,13,47,46,0,0,0,0,0,0,0,0,13,47,15,0,0,0,0,0,0,0,0,13,47,15,0,0,0,0,0,0,0,0,47,57,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,37,47,47,47,15,0,0,0,0,0,0,0,0,0,0,0,11,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,
